id,name,description,name_in_url,imglink,shortimg,role,fav_count
126130,Naitou,,Naitou,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
126126,Nakano,,Nakano,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
119703,Sasaki,,Sasaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/269973.jpg?s=fdf265bbf3a444d8dcad0b9ca8f0b85e,,
22144,"Shimada, Hideo",,Hideo_Shimada,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/269139.jpg?s=ad69c72c727c1887ff91463eeaace82f,,
112067,"Suzuki, Akiho",,Akiho_Suzuki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/267635.jpg?s=ee8886a7d3c6c98220e83d07711cc96f,,
112065,"Tachikawa, Yuuko",,Yuuko_Tachikawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/269055.jpg?s=dcf31edb5d409196b02c8383102ccdeb,,
119911,"Tachikawa, Haruki",,Haruki_Tachikawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/271461.jpg?s=a3db5cb83d95d798bc86d9d94152b584,,
119909,Takizawa,,Takizawa,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
16586,"Tamiya, Ryouko",,Ryouko_Tamiya,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/263735.jpg?s=a90317160846101ccc629ff1389785aa,,
116949,"Tamiya, Mother",,Mother_Tamiya,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/266361.jpg?s=17e7c7026cb220f5c457adc62ba2afc9,,
126127,Taoka,,Taoka,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
72059,Tarou,,Tarou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/274938.jpg?s=5e2d52deb08d855c9b8c9cb9cff1b50b,,
22146,"Uda, Mamoru",,Mamoru_Uda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/274944.jpg?s=dd1134e12dcaf3d56553011f035a4af2,,
72227,Uragami,,Uragami,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/276460.jpg?s=c8ca31fd8ca8194913dfe1bf48edf342,,
72061,"Urashima, Kanzaki",,Kanzaki_Urashima,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/269937.jpg?s=77474f3f6194b46519621e73e774a008,,
124907,Yamagishi,,Yamagishi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/276918.jpg?s=753b7360e817943e0e68d1f84830c4dd,,
71987,Yano,,Yano,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/269085.jpg?s=1329e096b4b60e0d6c51b17c34c5f873,,
72055,Yui,,Yui,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/269933.jpg?s=82250627c030038bd7f192f668a3152f,,
112349,"Minai, Kumado",,Kumado_Minai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/278526.jpg?s=e892024b87e546e5b49548391190b268,,
10418,"Aioi, Yuuko",,Yuuko_Aioi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/114020.jpg?s=440f8269f70631c4999031bba3cde9b9,,
10421,"Minakami, Mai",,Mai_Minakami,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/122625.jpg?s=ac2820578321eb460709a2502092f8c4,,
40081,"Naganohara, Mio",,Mio_Naganohara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/116963.jpg?s=8079a9e53e2e41790368031ced12c16a,,
41069,Sakamoto,,Sakamoto,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/112679.jpg?s=dc0ada80b2a5c6829d0211f04329a480,,
10422,"Shinonome, Nano",,Nano_Shinonome,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/119459.jpg?s=597c158fde3a5efd66904228668192a5,,
41055,"Shinonome, Hakase",,Hakase_Shinonome,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/113407.jpg?s=8f5933afac6c707f8d6ba616cd0cc5d2,,
43122,"Aioi, Mother",,Mother_Aioi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/119040.jpg?s=75c537509229960375fef7d7f6c6a455,,
42954,Akagi,,Akagi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/117152.jpg?s=be9a458f8b1bc90090a8c5cf46e29f99,,
41899,"Annaka, Haruna",,Haruna_Annaka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/119956.jpg?s=354637cfb3394361971fa8f3954c975c,,
49325,"Biscuit No. 2",,Biscuit_No_2,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/135161.jpg?s=8bda80d4fa90d0454608b9c498a8e43f,,
42955,"Daiku, Kenzaburou",,Kenzaburou_Daiku,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/117482.jpg?s=f15baf501b109ebfa980ee7516254aec,,
43081,Dolph,,Dolph,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/117503.jpg?s=42f72d616b05855e00897d7c4e467cf1,,
43285,"Egi, Masaharu",,Masaharu_Egi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/118435.jpg?s=4b41f2e3976b92c81bcf9905b8b07d5f,,
43068,Fecchan,,Fecchan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/159661.jpg?s=e5b5d3da2edf619d5094eafab4571dfa,,
59539,Gentleman,,Gentleman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/159695.jpg?s=e2ef070ec2ee28d0a60c233c29244e22,,
44873,Karasu,,Karasu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/123725.jpg?s=448414a436b46e5e9a6a86d7baa0f02c,,
43500,Kimiko,,Kimiko,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/119045.jpg?s=81a363ce0e28c91e603c6978aa45c58d,,
43080,"King Albert",,King_Albert,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/117502.jpg?s=8f4b1d7292e9b355bb8694578918451e,,
59541,Kiyoshi,,Kiyoshi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/159699.jpg?s=b3e6f21ec2954556839de9bf5509f47e,,
43501,Mi-chan,,Mi-chan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/120196.jpg?s=6bbc91bc31396cf37deb51af963f00c4,,
41898,"Naganohara, Yoshino",,Yoshino_Naganohara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/114002.jpg?s=c28fc73564512044d864fd993a8e6628,,
44126,"Nakamura, Kana",,Kana_Nakamura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/121399.jpg?s=3771183a848b028b117bf2a70e8221f1,,
42956,"Nakanojou, Tsuyoshi",,Tsuyoshi_Nakanojou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/117484.jpg?s=045fabb3c431c961d89877f23eb99a19,,
44451,Nakanojou-san,,Nakanojou-san,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/122455.jpg?s=23d7e670b4ef05dad9ef6d0dccdbfc52,,
42659,Narrator,,Narrator,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/116177.jpg?s=a9170313a5d95c33e8823fa0181c1a57,,
43124,Ogi,,Ogi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/159665.jpg?s=9c1c62141a027a775aeacf9fe12c6127,,
41613,"Oura, Kousuke",,Kousuke_Oura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/116959.jpg?s=6865e555b0323675ff61fb77adf0c684,,
43125,Pino,,Pino,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/117696.jpg?s=dbd1b05350d51cafc7917bb910728675,,
44715,Policeman,,Policeman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/123253.jpg?s=0bb8ddd29b228d3588053ff3159e6fc3,,
43079,"Princess Starla",,Princess_Starla,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/117501.jpg?s=72b03c91a2c4e3b02d8e38704d43ed2d,,
41618,"Principal Shinonome",,Principal_Shinonome,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/113413.jpg?s=ad89b37137e755239445ec75c3be635d,,
41617,"Sakurai, Izumi",,Izumi_Sakurai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/159693.jpg?s=d640df379ea9fea34a07e6dc55b088e1,,
43937,"Sakurai, Makoto",,Makoto_Sakurai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/120704.jpg?s=418bccf877d7f8b642ed7405373ec448,,
41616,"Sasahara, Koujirou",,Koujirou_Sasahara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/113411.jpg?s=e1e537993beae8549e17a1a021f6f884,,
42494,"Sekiguchi, Yuria",,Yuria_Sekiguchi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/116783.jpg?s=0c78b14d75d1814ade3ebbd6c8605b51,,
49327,"Shateki no Oyaji",,Shateki_no_Oyaji,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/135177.jpg?s=3247d94d06e3505d3d02f7940e0e9b22,,
90913,"Soldier No. 22",,Soldier_No_22,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/218535.jpg?s=efaefb305294d4d0ad9ff37882d34716,,
45329,"Soldier No. 66",,Soldier_No_66,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/124787.jpg?s=e67e357060413ce7132bbbc21c294913,,
42697,"Soldier No. 8",,Soldier_No_8,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/116338.jpg?s=046b22ce6bb0058b3dbd002dbcece1e0,,
45375,"Tachibana, Mihoshi",,Mihoshi_Tachibana,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/125039.jpg?s=39087b78acf52d2077e3ee6dcf2afefc,,
41615,"Tachibana, Misato",,Misato_Tachibana,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/113410.jpg?s=e5a99ac8e52ddc8a1f0d7544bd4596e5,,
42957,"Takasaki, Manabu",,Manabu_Takasaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/117480.jpg?s=d5a2e8564cb58ec39e59f770d5e2df55,,
44453,Tamamura,,Tamamura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/122453.jpg?s=ecf57ea80d7b367c34f603f84e1163a5,,
42958,Tanaka,,Tanaka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/117156.jpg?s=1b8efc7742ec4f32249402df3fe7c0d6,,
41614,Tomioka,,Tomioka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/113409.jpg?s=35c9ab11e875356812a85f7179047121,,
43067,Ueboshii,,Ueboshii,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/159657.jpg?s=afabed1a58329ca615ee96f21526f482,,
49329,Woman,,Woman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/135183.jpg?s=cf634ab13b6d6aac38629aaae20dd33b,,
12669,"Kaga, Rin",,Rin_Kaga,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/124583.jpg?s=3befb150063932b61f54cbe8d963fb1f,,
12668,"Kawachi, Daikichi",,Daikichi_Kawachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/124579.jpg?s=e7e13e8c935e5f11c6100a4d564502c1,,
78675,Boyfriend,,Boyfriend,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/195345.jpg?s=c3fdd53bac494d7d3d1f64806045cada,,
44791,Gotou,,Gotou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/123413.jpg?s=26c605452182dcd5ba281bf04528f9ff,,
44797,Hidaka,,Hidaka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/123415.jpg?s=dd94d4ae1cda2ce7b26c87f941b15739,,
45205,"Kaga, Souichi",,Souichi_Kaga,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/124565.jpg?s=1d4a847550e36c26ae2bfb2dd6b5b2ad,,
44159,"Kawachi, Kazumi",,Kazumi_Kawachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/124571.jpg?s=88d2137d4c1cd42e93044f434d7d737b,,
44793,"Kawachi, Kenji",,Kenji_Kawachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/124569.jpg?s=73ae821ef046e64c28953c7118a5c043,,
44157,"Kawachi, Sachiko",,Sachiko_Kawachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/124567.jpg?s=082ad8c374d81bf3d02ee485b9e2566b,,
44795,Kawamura,,Kawamura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/123419.jpg?s=cea4844f70cd83b1742e3178236e6f67,,
40061,"Maeda, Reina",,Reina_Maeda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/121495.jpg?s=44c88200ab6047ce2e0b43e92c7bbb18,,
44158,"Maeda, Hideyuki",,Hideyuki_Maeda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/130837.jpg?s=17167ed0b17393e5a7989fb9e5da6e43,,
42963,"Maeda, Haruko",,Haruko_Maeda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/121496.jpg?s=fedcb0f2517e6d9af4852da938ef446a,,
44318,"Maeda, Mother-In-Law",,Mother-In-Law_Maeda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/121910.jpg?s=76af8c83923e9bb34932ae9a4ac5fac7,,
47603,Matsui,,Matsui,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/131095.jpg?s=1f44b0c5a834fb73ec45c0bd78d9369d,,
47921,Mi-chan,,Mi-chan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/131799.jpg?s=0d212389ef6b14d88e6c92ecf002f08e,,
47923,Nabe-chin,,Nabe-chin,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/131801.jpg?s=d2b4d9cdf9c87b93d1791d40dc01bef2,,
40059,"Nitani, Kouki",,Kouki_Nitani,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/124575.jpg?s=6ed91b49140ccb4d667ae3a4b3920845,,
27115,"Nitani, Yukari",,Yukari_Nitani,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/124573.jpg?s=a00838ba167fd47c5e6fe7708f4031a1,,
48325,Nobu,,Nobu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/132773.jpg?s=c92a05cc202a25da5adf4430b4087582,,
47917,Sayaka,,Sayaka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/131797.jpg?s=f0528cb026abb8c692d5517225afacac,,
47601,Tatsumi,,Tatsumi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/131097.jpg?s=c99db3aa62ca141171a22873470be242,,
40054,"Yoshii, Masako",,Masako_Yoshii,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/127029.jpg?s=0a2d4492cd53166baf0858ec03840e4a,,
65407,"He Liao, Diao",,Diao_He_Liao,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/177967.jpg?s=83f369e4a828fe4a08ac1d70f58d41a0,,
65445,"Lei, Qiang",,Qiang_Lei,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/320932.jpg?s=2fd61c4cdb2d25f1055f04221dd72e7a,,
64573,"Li, Xin",,Xin_Li,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/241101.jpg?s=c9d38d0c3316c83d2f827770364432dd,,
88179,"Meng, Tian",,Tian_Meng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/225825.jpg?s=e91bc8347ea1158a8d5671ecd7fb20ce,,
88143,"Wang, Ben",,Ben_Wang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/225823.jpg?s=dfb1210ea12040f98f3445595592c14a,,
64109,"Ying, Zheng",,Zheng_Ying,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/212991.jpg?s=5cc3865a5de38a20ada6d4077fd9c649,,
107157,"Bai, Qi",,Qi_Bai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/247413.jpg?s=897a45a19c2e2668d78517f7e7f0902a,,
147826,"Bei, Guo",,Guo_Bei,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/320741.jpg?s=9ac3f24e8d3d21f2eb591c9ad6cb5fb5,,
65411,Bi,,Bi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/247007.jpg?s=426fae42bdc35c955a8a4c44f4cdf9ca,,
66705,"Buwei, Lü",,"Lü_Buwei",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/180583.jpg?s=3c3665dcb9b5c59a3791b5150cf8feed,,
70199,"Chang Pin Jun",,Chang_Pin_Jun,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/247161.jpg?s=074b90a276e14ed6cc2169d287ccd29c,,
65399,"Chang Wen Jun",,Chang_Wen_Jun,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/177993.jpg?s=de52cb8479e31e474b02280c25da1a44,,
65405,"Cheng, Jiao",,Jiao_Cheng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/247059.jpg?s=760f57fe24488b4825b028322acb31b7,,
107273,"Chong, Yuan",,Yuan_Chong,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/247611.jpg?s=18a4bc2b30dd94e4f3457ee1b3396a5a,,
107285,"Chu , Shui",,Shui_Chu_,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/247623.jpg?s=8710584d0f9c5ab64142634d3787a426,,
99937,"Feng, Xuan",,Xuan_Feng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/247009.jpg?s=cfc84a5d7efe3388531239fccddba836,,
102495,"Gong, Biao",,Biao_Gong,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/240349.jpg?s=bfc5fb9b4292ae38839bf0a3d0e54680,,
92113,"Hu, Lun",,Lun_Hu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/247651.jpg?s=c078c27360c2cb14562fb669ad2b19d8,,
93183,"Huan, Yi",,Yi_Huan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/224181.jpg?s=2f1653b4d264fd1d5cd389b716d42355,,
107231,"Jiang, Yan",,Yan_Jiang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/247537.jpg?s=71a81c76ac4e770f97021f1e29ce4391,,
111269,"Ju, Xin",,Xin_Ju,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/255423.jpg?s=235e73c79cb53cd10232c4e3307027e8,,
104511,Kaine,,Kaine,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/242267.jpg?s=1405d780a29ec9e9170922d9ee6e5b43,,
107301,Kou,,Kou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/247639.jpg?s=7a79c3f3a93220003830450abecb525b,,
70197,"Li, Si",,Si_Li,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/180347.jpg?s=25df95dee953158e1f619de0c49149a0,,
107297,"Long, You",,You_Long,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/247635.jpg?s=48590f598c0cf385ece793b29c4bfd58,,
107267,"Long, Chuan",,Chuan_Long,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/247605.jpg?s=d22f3916251929821f7cca11de670a3a,,
107287,"Lu, Yan",,Yan_Lu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/247625.jpg?s=c399de0228b460961987a55bfa027693,,
70195,"Meng, Wu",,Wu_Meng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/247005.jpg?s=4d437c5f2b399c3a1eaa3e45c23b559a,,
107315,"Meng, Yi",,Yi_Meng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/247659.jpg?s=c6be45fdb3769e2d47816d055346dee7,,
106975,"Meng , Ao ",,Ao__Meng_,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/247041.jpg?s=a0bb70a4b0fd8c607d22b38f476d2f61,,
76788,"Mu, Li",,Li_Mu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/247013.jpg?s=459340d61c612547fee7587266b305f4,,
157294,Narrator,,Narrator,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
104513,"Ou, Koku",,Koku_Ou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/242269.jpg?s=04ae35642fd71d7f886c6070e76204c9,,
106987,"Pang, Nuan",,Nuan_Pang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/247105.jpg?s=0b830af3f98b205dd474c34ffb8e2eed,,
107249,"Pei, Lang",,Lang_Pei,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/247587.jpg?s=90f06f517ce58cdcbc742ec277da806f,,
92199,"Po, Lian",,Lian_Po,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/247011.jpg?s=a45b0668cd38fdee1b6b1896420f404f,,
107299,Qing,,Qing,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/247637.jpg?s=2fa2964034c82da284ca44217a3f67c0,,
107269,"Qu, Hai",,Hai_Qu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/247607.jpg?s=14172bbd47cb44ee121c337c86d18e80,,
107309,"Queen Mother",,Queen_Mother,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/247647.jpg?s=a1d770ba2c5acbd13016b892bf97fa80,,
107277,Shi,,Shi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/247615.jpg?s=f613076eb1237aee026519bd24d92b9b,,
66779,"Si, Shi",,Shi_Si,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/177979.jpg?s=d9f43c9bae417055fda477b9bb051986,,
107289,"Song, Zuo",,Zuo_Song,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/247627.jpg?s=921b126ef4f70f5a4ab12ed9941fb20d,,
66931,Teng,,Teng,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/241097.jpg?s=7319495221c74c4f054accaf54b1060c,,
107255,"Tian, You",,You_Tian,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/247593.jpg?s=16c23bbf7f6ca23fa9ef111433d2084a,,
107251,"Tian, Yong",,Yong_Tian,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/247589.jpg?s=02fdedeca0f8037e99a3908b63032e3e,,
107159,"Wang, He",,He_Wang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/247419.jpg?s=d454b8ceb9bdfcd63dc6edbcd4d4775f,,
93185,"Wang, Jian",,Jian_Wang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/247015.jpg?s=57749bb91dff504c12369d15a43abec7,,
65443,"Wang, Qi",,Qi_Wang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/240321.jpg?s=85e653cccf92a89ba3dbf095be19b91a,,
107313,"Wei, Dao",,Dao_Wei,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/248275.jpg?s=7e439fab5ac1a5c2e5ab879b11e0fc54,,
107295,"Wei, Ping",,Ping_Wei,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/247633.jpg?s=8dff74f89fcbc68ce8ef14c6c4e56d01,,
106541,"Wu Wei, Lǜ",,"Lǜ_Wu_Wei",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/245953.jpg?s=0de023f87c38cc6408cc9c7d2704907a,,
86781,Xiang,,Xiang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/247021.jpg?s=deb444dc5659afb484b0f9ce85b7d6eb,,
104521,You,,You,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/242281.jpg?s=bf4d223c9f74c201d4f833c8165ec51f,,
107281,Yuan,,Yuan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/247619.jpg?s=87540dd608b0839d9dde57abdceb258a,,
107291,"Ze, Kuei",,Kuei_Ze,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/247629.jpg?s=604dcef741abe85241cb7a40a76259c4,,
107187,"Zhao, Wang",,Wang_Zhao,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/247463.jpg?s=83478c0390fdb2975e3dd70d98767378,,
107279,"Zhong, Tie",,Tie_Zhong,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/247617.jpg?s=4569eda77b30eb931a5fe41aad3042a5,,
88865,"Zi, Xia",,Xia_Zi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/215579.jpg?s=26ef0cf587647b6ae9134096e060d315,,
98751,"Zifang, Jie",,Jie_Zifang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/234589.jpg?s=b4c6ca946f2d290c27fb016313be43a6,,
125034,Ekubo,,Ekubo,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/299395.jpg?s=134f20bfb827c47b225595741fc82aca,,
124795,"Hanazawa, Teruki",,Teruki_Hanazawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/342630.jpg?s=612b205513d0b4147298779449e38b7c,,
124788,"Kageyama, Ritsu",,Ritsu_Kageyama,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/306672.jpg?s=bc684ec31b1a664582e930f8cd49d283,,
109929,"Kageyama, Shigeo",,Shigeo_Kageyama,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/343344.jpg?s=77b7643521eee54e3d9e00543404e568,,
109931,"Reigen, Arataka",,Arataka_Reigen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/308364.jpg?s=af97d890e6a76dab2829df2ca6aff242,,
125669,"Asahi, Gou",,Gou_Asahi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/337271.jpg?s=e7a72441024b572e796867c5da17cb36,,
145520,Chihiro,,Chihiro,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/328917.jpg?s=7452c2cff03a56f0e7f897d381d0ab54,,
124796,"Edano, Tsuyoshi",,Tsuyoshi_Edano,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/316352.jpg?s=ab44369845effb7b9afdf7c6eb7dd2e6,,
124792,"Gouda, Musashi",,Musashi_Gouda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/310537.jpg?s=e790d959d4f692827a235deb0e3bf285,,
125661,"Hoshino, Takeshi",,Takeshi_Hoshino,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/337272.jpg?s=0af5d57911fdea6f2052cd3aadc66af4,,
124798,Ishiguro,,Ishiguro,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/311766.jpg?s=31181c2877f1fae6dedd89a23cedb04a,,
145519,"Kageyama, Father",,Father_Kageyama,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
145518,"Kageyama, Mother",,Mother_Kageyama,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
124790,"Kamuro, Shinji",,Shinji_Kamuro,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/311963.jpg?s=5b3613d6af0c2b29525f91105f5bf121,,
124799,Koyama,,Koyama,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/311242.jpg?s=31024143263e1dad721cc744cca6ba60,,
