id,name,description,imglink,shortimg
2759,Evangelion__10_You_Are_Not_Alone,"After the second impact, all that remains of Japan is Tokyo-3, a city that's being attacked by giant creatures that seek to eradicate the human kind, called Angels. After not seeing his father for more than eight years, Shinji Ikari receives a phone call in which he is told to urgently come to the NERV Headquarters, an organization that deals with the destruction of the Angels through the use of giant mechs called Evas. Shinji's objective is to pilot the Eva Unit 01 while teaming up with the Eva Unit 00 pilot, Ayanami Rei.",https://myanimelist.cdn-dena.com/images/anime/7/74975.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/74975.jpg?s=9e3cbb7beed9ed30841608d7d3817e74
72,Full_Metal_Panic_Fumoffu,"It's back-to-school mayhem with Kaname Chidori and her war-freak classmate Sousuke Sagara as they encounter more misadventures in and out of Jindai High School. But when Kaname gets into some serious trouble, Sousuke takes the guise of Bonta-kun—the gun-wielding, butt-kicking mascot. And while he struggles to continue living as a normal teenager, Sousuke also has to deal with protecting his superior officer Teletha Testarossa, who has decided to take a vacation from Mithril and spend a couple of weeks as his and Kaname's classmate.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/4/75260.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/75260.jpg?s=c6f4502ac7b030698905172ec9085b5e
16918,Gin_no_Saji,"Yuugo Hachiken is studious, hard-working, and tired of trying to live up to expectations he just cannot meet. With the ushering in of a brand new school year, he decides to enrol in Ooezo Agricultural High School, a boarding school located in the Hokkaido countryside, as a means to escape from the stress brought upon by his parents.

Initially convinced that he would do well at this institution, Hachiken is quickly proven wrong by his talented classmates, individuals who have been living on farms their entire lives and know just about everything when it comes to food, vegetables, and even the physiology of livestock! Whether it be waking up at five in the morning for strenuous labor or to take care of farm animals, Hachiken is a complete amateur when it comes to the harsh agricultural life.

Gin no Saji follows the comedic story of a young student at as he tries to fit into a completely new environment, meeting many unique people along the way. As he struggles to appreciate his surroundings, Hachiken hopes to discover his dreams, so that he may lead a fulfilling life on his own terms.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/6/49237.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/49237.jpg?s=cbac73007c6ff9a2af5178b7df462bb3
186,Initial_D_Second_Stage,"Following his victory over RedSuns leader Ryosuke Takahashi, AE86 driver Takumi Fujiwara is challenged by the Lancer EVO-based ""Emperor,"" a group known for taking decals of racing teams they defeat, cutting them up and placing them on their cars like a fighter plane kill board. Takumi's undefeated streak is on the line as his AE86 is virtually no match against the more powerful and more agile four-wheel-drive EVOs of the Emperor team. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/8/12750.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/12750.jpg?s=55b2c5262b6a77eef69ad19f72082f15
3783,Kara_no_Kyoukai_3__Tsuukaku_Zanryuu,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human.

Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either capturing or killing the perpetrator of last night's incident. But soon, word spreads that a single survivor escaped the slaughter, and now the murderer is plowing down everything in their path to locate and exterminate him. A brutal race against time begins, pitting Shiki against a dangerous foe imperceptible even to her legendary eyes. 

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/4/21735.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/21735.jpg?s=13ae77906c7b9c7063dbc7798c3cbafc
30831,Kono_Subarashii_Sekai_ni_Shukufuku_wo,"After dying a laughable and pathetic death on his way back from buying a game, high school student and recluse Kazuma Satou finds himself sitting before a beautiful but obnoxious goddess named Aqua. She provides the NEET with two options: continue on to heaven or reincarnate in every gamer's dream—a real fantasy world! Choosing to start a new life, Kazuma is quickly tasked with defeating a Demon King who is terrorizing villages. But before he goes, he can choose one item of any kind to aid him in his quest, and the future hero selects Aqua. But Kazuma has made a grave mistake—Aqua is completely useless!

Unfortunately, their troubles don't end here; it turns out that living in such a world is far different from how it plays out in a game. Instead of going on a thrilling adventure, the duo must first work to pay for their living expenses. Indeed, their misfortunes have only just begun!

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/8/77831.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/77831.jpg?s=ae299e926b2d7a713c7daa9ab56876a4
20371,Sekaiichi_Hatsukoi_Movie__Yokozawa_Takafumi_no_Baai,"Movie adaptation of the Sekaiichi Hatsukoi: Yokozawa Takafumi no Baai BL light novel.",https://myanimelist.cdn-dena.com/images/anime/11/65927.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/65927.jpg?s=848b9736f7f26cf815d52b3a23fc0f53
29831,Tamayura__Sotsugyou_Shashin_Part_4_-_Ashita,"The final movie of a four-part finale of Tamayura.",https://myanimelist.cdn-dena.com/images/anime/7/78572.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/78572.jpg?s=bde5834ac4db3d341d8455e046dcedb7
6211,Tokyo_Magnitude_80,"Middle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later.

When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees.

In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/10/13776.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/13776.jpg?s=59923e912c52be84eba47bd67c89d447
30370,Akatsuki_no_Yona_OVA,"The first episode adapts two bonus chapters from Mizuho Kusanagi's 12th manga volume, titled ""On That Back"" and ""Kija."" ""On That Back"" follows an incident at a hot spring hotel, and ""Kija"" depicts the past of the Hakuryuu Kija. The second two episodes adapt the rest of the Zeno Arc and were bundled with the 21st and 22nd volumes of the manga.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/8/75974.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/75974.jpg?s=ed578f7f922dede0e8d6ae99d24b3a92
2164,Dennou_Coil,"Eleven years after the introduction of internet-connected, augmented reality eyeglasses and visors, Yuuko Okonogi moves with her family to Daikoku City, the technological center of the emerging half-virtual world. Yuuko joins her grandmother's ""investigation agency"" comprised of children equipped with virtual tools and powerful metatags. She quickly crosses paths with Yuuko Amasawa, an expert hacker of the virtual environment, as Amasawa relentlessly seeks to ""unlock"" the mystery of a computer virus that emerges from an inaccessible corrupted space. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/5/12844.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/12844.jpg?s=613f2f1c8971c8ae279ec47a57d03e90
781,Detective_Conan_Movie_03__The_Last_Wizard_of_the_Century,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.

As the race for possession of the egg escalates, a string of murders threatens those after it, and at the same time the tragic truth behind the Romanov Dynasty is finally revealed. At the center of these developments, it is up to Conan to solve the gruesome murders and catch Kid, all while protecting those close to him and concealing his identity.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/12/20103.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/20103.jpg?s=1cd62d03edc4dfd6e8ed4acdfe009d3b
1363,Detective_Conan_Movie_04__Captured_in_Her_Eyes,"On a rainy afternoon, the Detective Boys witness a murder across the street. Barred by traffic, the culprit slips away and Conan Edogawa is left a single clue by a dying detective. Days later, another detective is found murdered in a parking lot, leaving the police rattled. Suspicious that the culprit is one of their own, everyone in the police department without an alibi is suspect. But despite being on high alert, they are outmaneuvered and suffer yet another attack—this time with Ran Mouri finding herself in the crossfire.

Traumatized, Ran wakes in the hospital with retrograde amnesia, remembering nothing about her life. Soon released, she struggles to remember her past and grows fearful of not regaining her memories before being targeted by the killer for what she witnessed. As she is guarded by friends and family, it is up to Conan to piece together the clues and find who the murderer is before they strike again.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/10/15429.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/15429.jpg?s=b5ab836c5e80e5f25ead3d8bccdbe42e
223,Dragon_Ball,"Gokuu Son is a young boy who lives in the woods all alone—that is, until a girl named Bulma runs into him in her search for a set of magical objects called the ""Dragon Balls."" Since the artifacts are said to grant one wish to whoever collects all seven, Bulma hopes to gather them and wish for a perfect boyfriend. Gokuu happens to be in possession of a dragon ball, but unfortunately for Bulma, he refuses to part ways with it, so she makes him a deal: he can tag along on her journey if he lets her borrow the dragon ball's power. With that, the two set off on the journey of a lifetime.

They don't go on the journey alone. On the way, they meet the old Muten-Roshi and wannabe disciple Kuririn, with whom Gokuu trains to become a stronger martial artist for the upcoming World Martial Arts Tournament. However, it's not all fun and games; the ability to make any wish come true is a powerful one, and there are others who would do much worse than just wishing for a boyfriend. To stop those who would try to abuse the legendary power, they train to become stronger fighters, using their newfound strength to help the people around them along the way.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/9/21055.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/21055.jpg?s=af266c8c77c31b57ca510ac381a76844
237,Eureka_Seven,"In the backwater town of Bellforest lives a 14-year-old boy named Renton Thurston. He desires to leave his home behind and join the mercenary group known as Gekkostate, hoping to find some adventure to brighten up his mundane life. However, stuck between his grandfather's insistence to become a mechanic like him and the pressure of his deceased father's legacy, the only excitement Renton finds is in his pastime of riding the Trapar wave particles that are dispersed throughout the air, an activity akin to surfing.

Everything changes when an unknown object crashes through Renton's garage, discovered to be a Light Finding Operation—a robot capable of riding the Trapar waves—specifically known as the Nirvash typeZERO. Its pilot is a young girl named Eureka, a member of the Gekkostate, who requests a tune-up for the Nirvash. Their meeting sparks the beginning of Renton's involvement with the Gekkostate as he takes off alongside Eureka as the co-pilot of the Nirvash.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/7/14505.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/14505.jpg?s=8e75b9a17db5d9f515e1a018cd906e6f
23289,Gekkan_Shoujo_Nozaki-kun,"Chiyo Sakura is a cheerful high school girl who has fallen head over heels for the oblivious Umetarou Nozaki. Much to Chiyo's confusion, when she confesses to her beloved Nozaki, he hands her an unfamiliar autograph. As it turns out, the stoic teenage boy is actually a respected shoujo mangaka, publishing under the pen name Sakiko Yumeno! A series of misunderstandings leads to Chiyo becoming one of Nozaki's manga assistants.

Throughout the hilarious events that ensue, she befriends many of her quirky schoolmates, including her seemingly shameless fellow assistant, Mikoto Mikoshiba, and the ""Prince of the School,"" Yuu Kashima. Gekkan Shoujo Nozaki-kun follows Chiyo as she strives to help Nozaki with his manga and hopes that he will eventually notice her feelings.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/5/66083.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/66083.jpg?s=59ab3e9362a2bbed54ae5420b27032bb
32122,"Gintama°__Umai-mono_wa_Atomawashi_ni_Suru_to_Yokodorisareru_kara_Yappari_Saki_ni_Kue","The Gintama crew gets together to present a preview for the upcoming arc, the biggest ever in the anime's history, and also discuss the difficulties involved in producing one mid-season. 

(Source: Crunchyroll)",https://myanimelist.cdn-dena.com/images/anime/9/77240.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/77240.jpg?s=94b4a79226eb31aaca0cc88010c4cdb5
12189,Hyouka,"Energy-conservative high school student Houtarou Oreki ends up with more than he bargained for when he signs up for the Classics Club at his sister's behest—especially when he realizes how deep-rooted the club's history really is. Begrudgingly, Oreki is dragged into an investigation concerning the 45-year-old mystery that surrounds the club room.

Accompanied by his fellow club members, the knowledgeable Satoshi Fukube, the stern but benign Mayaka Ibara, and the ever-curious Eru Chitanda, Oreki must combat deadlines and lack of information with resourcefulness and hidden talent, in order to not only find the truth buried beneath the dust of works created years before them, but of other small side cases as well.

Based on the award-winning Koten-bu light novel series, and directed by Yasuhiro Takemoto of Suzumiya Haruhi no Shoushitsu, Hyouka shows that normal life can be full of small mysteries, be it family history, a student film, or even the withered flowers that make up a ghost story.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/13/50521.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/50521.jpg?s=2b2e746fe9435f3a6eced51fef806b70
15059,Initial_D_Fifth_Stage,"Taking place in the sacred land of street running Kanagawa, once more Takumi Fujiwara will show his driving skills in his now legendary Hachi-roku. ",https://myanimelist.cdn-dena.com/images/anime/3/43573.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/43573.jpg?s=0cdd196e79b939ac7f0b5da44cc425be
4814,Junjou_Romantica_2,"The second part of Junjou Romantica continuing the story.",https://myanimelist.cdn-dena.com/images/anime/6/38417.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/38417.jpg?s=64da6d6768013da161c1ee4c2e02567f
1486,Kodomo_no_Omocha_TV,"Sixth grader Sana Kurata has a perfect life. Her mother is a (fairly) successful author, she has a young man employed to keep her happy and safe, and best of all, she is the star of the children's television show Kodomo no Omocha. There's just one thing bothering her, and that's Akito Hayama.

Akito is a classmate of Sana's, and ever since he's started acting out in class, the rest of the boys have followed his example. Every day, the girls and the teacher wage a battle to keep the class under control and to get some actual learning done. That rotten Akito… Sana won't stand for this!

The hyperactive Sana decides to dig deeper and find out what makes Akito tick, so class can go back to normal and the teacher can stop spending every day crying instead of teaching. But the more she learns about him, the more she realizes that there might be more to Akito than meets the eye. ",https://myanimelist.cdn-dena.com/images/anime/5/7016.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/7016.jpg?s=cc14a70b33c825ea4de80956f368a2fa
20507,Noragami,"In times of need, if you look in the right place, you just may see a strange telephone number scrawled in red. If you call this number, you will hear a young man introduce himself as the Yato God.

Yato is a minor deity and a self-proclaimed ""Delivery God,"" who dreams of having millions of worshippers. Without a single shrine dedicated to his name, however, his goals are far from being realized. He spends his days doing odd jobs for five yen apiece, until his weapon partner becomes fed up with her useless master and deserts him.

Just as things seem to be looking grim for the god, his fortune changes when a middle school girl, Hiyori Iki, supposedly saves Yato from a car accident, taking the hit for him. Remarkably, she survives, but the event has caused her soul to become loose and hence able to leave her body. Hiyori demands that Yato return her to normal, but upon learning that he needs a new partner to do so, reluctantly agrees to help him find one. And with Hiyori's help, Yato's luck may finally be turning around.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/9/77809.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/77809.jpg?s=5e4f31284abea2059db7fe1b07ff1fa5
31490,One_Piece_Film__Gold,"In One Piece Film Gold, The Straw Hats are at it again in an all-new high-flying adventure! A gripping tale unfolds in the spectacular city of Gran Tesoro, where Luffy and his crew are drawn by dreams of hitting the jackpot. With so much luck, Luffy's winning streak can't possibly end. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for all.

(Source: FUNimation)",https://myanimelist.cdn-dena.com/images/anime/12/81081.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/81081.jpg?s=4372756d851a7e1807a572817ac16574
4918,xxxHOLiC_Shunmuki,"For the appropriate price, your dearest wish can be granted at the shop of the peculiar Yuuko. Kimihiro Watanuki wishes to be rid of his ability to see spirits, and so as payment, he works for Yuuko doing whatever she needs him to do, from cleaning to errands to even helping out Yuuko's other clients. In xxxHOLiC Shunmuki, Watanuki and his friend and rival Shizuka Doumeki enjoy a meal with their friend Kohane Tsuyuri and her grandmother, reminiscing about how they have changed since meeting each other.

Later on, Watanuki has a dream in which he is visited by Doumeki's grandfather Haruka, who needs him to find some things in the family temple storeroom. Accompanied by Doumeki, he finds that this task is more akin to a treasure hunt, with each item leading them to another, and another, guiding them to an unexpected yet inevitable ending.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/12/25079.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/25079.jpg?s=8bdf6415930dbaa10b0ac70dac7ae5ff
889,Black_Lagoon,"Within Thailand is Roanapur, a depraved, crime-ridden city where not even the authorities or churches are untouched by the claws of corruption. A haven for convicts and degenerates alike, the city is notorious for being the center of illegal activities and operations, often fueled by local crime syndicates.

Enter Rokurou Okajima, an average Japanese businessman who has been living a dull and monotonous life, when he finally gets his chance for a change of pace with a delivery trip to Southeast Asia. His business trip swiftly goes downhill as Rokurou is captured by a mercenary group operating in Roanapur, called Black Lagoon. The group plans to use him as a bargaining chip in negotiations which ultimately failed. Now abandoned and betrayed by his former employer, Rokurou decides to join Black Lagoon. In order to survive, he must quickly adapt to his new environment and prepare himself for the bloodshed and tribulation to come.

A non-stop, high-octane thriller, Black Lagoon delves into the depths of human morality and virtue. Witness Rokurou struggling to keep his values and philosophies intact as he slowly transforms from businessman to ruthless mercenary.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/4/25596.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/25596.jpg?s=bac44e7495c96d18b47f21de83b42690
35320,Cardcaptor_Sakura__Clear_Card-hen_Prologue_-_Sakura_to_Futatsu_no_Kuma,"After the conclusion of the Sakura Card Arc, life is going back to normal. There are no more mysteries, no more disturbances of evil, no more tests of strength. Everyone is moving on with their lives and Sakura feels a sadness in her heart. Even through the goodbyes, Sakura perseveres to keep everyone and a special someone, dear to her heart.",https://myanimelist.cdn-dena.com/images/anime/10/89305.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/89305.jpg?s=95764f1f7522aee9ea62c5636d82ac30
16,Hachimitsu_to_Clover,"Yuuta, Takumi, and Shinobu share a six-tatami room apartment with no bath. The rent is low and it's perfect for poor college students such as themselves. Shinobu is a mysterious, quirky person, who does things on a whim. Takumi is passionate both in work and love, and Yuuta is a simple person with simple dreams and desires. That is, until he meets Hagumi, a petite girl with enormous amount of talent. Hagumi is fondly called Hagu by Shuuji, who serves as Hagu's guardian. Hagu meets Ayumi, nicknamed Ayu, and they become close friends almost instantly. Meanwhile, Ayu falls for one of the boys...

The joys of falling in love, the pain of letting go, discovering one's self, and finding the courage to move on—these are some of the things that the characters in Hachimitsu to Clover experience as they take part in the play staged by fate.",https://myanimelist.cdn-dena.com/images/anime/11/73923.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/73923.jpg?s=4c458816da30492adb57d2a8c91a5bf2
7791,K-On,"The student band ""After School Tea Time"" (lead guitarist Yui Hirasawa, bassist Mio Akiyama, drummer Ritsu Tanaika, and keyboardist Tsumugi Kotobuki) are ready to graduate and take their band to new heights. But before they can do that, they must recruit new members to ensure the survival of the light music club!

Between band practice, club recruitment, and studying, the girls stumble through daily teenager life: concerts, college applications, holidays, and vacations. Along with junior club member Azusa Nakano, the girls of K-On!! are ready to make their senior year of high school a great one!",https://myanimelist.cdn-dena.com/images/anime/12/76121.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/76121.jpg?s=0b734a44ed13694c2396e1eb8260e0bf
14713,Kamisama_Hajimemashita,"High schooler Nanami Momozono has quite a few problems of late, beginning with her absentee father being in such extreme debt that they lose everything. Downtrodden and homeless, she runs into a man being harassed by a dog. After helping him, she explains her situation, and to her surprise, he offers her his home in gratitude. But when she discovers that said home is a rundown shrine, she tries to leave; however, she is caught by two shrine spirits and a fox familiar named Tomoe. They mistake her for the man Nanami rescued—the land god of the shrine, Mikage. Realizing that Mikage must have sent her there as a replacement god, Tomoe leaves abruptly, refusing to serve a human.

Rather than going back to being homeless, Nanami immerses herself in her divine duties. But if she must keep things running smoothly, she will need the help of a certain hot-headed fox. In her fumbling attempt to seek out Tomoe, she lands in trouble and ends up sealing a contract with him. Now the two must traverse the path of godhood together as god and familiar; but it will not be easy, for new threats arise in the form of a youkai who wants to devour the girl, a snake that wants to marry her, and Nanami's own unexpected feelings for her new familiar.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/3/85429.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/85429.jpg?s=0edf060bf3cb911d9f3f18fbd976b793
33489,Little_Witch_Academia_TV,"""A believing heart is your magic!""—these were the words that Atsuko ""Akko"" Kagari's idol, the renowned witch Shiny Chariot, said to her during a magic performance years ago. Since then, Akko has lived by these words and aspired to be a witch just like Shiny Chariot, one that can make people smile. Hence, even her non-magical background does not stop her from enrolling in Luna Nova Magical Academy.

However, when an excited Akko finally sets off to her new school, the trip there is anything but smooth. After her perilous journey, she befriends the shy Lotte Yansson and the sarcastic Sucy Manbavaran. To her utmost delight, she also discovers Chariot's wand, the Shiny Rod, which she takes as her own. Unfortunately, her time at Luna Nova will prove to more challenging than Akko could ever believe. She absolutely refuses to stay inferior to the rest of her peers, especially to her self-proclaimed rival, the beautiful and gifted Diana Cavendish, so she relies on her determination to compensate for her reckless behavior and ineptitude in magic.

In a time when wizardry is on the decline, Little Witch Academia follows the magical escapades of Akko and her friends as they learn the true meaning of being a witch. 

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/13/83934.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/83934.jpg?s=de76306a5e67d43ffefe96cebf20218c
31741,Magi__Sinbad_no_Bouken_TV,"In the small, impoverished Tison Village of the Parthevia Empire, a boy, Sinbad, is born to the jaded ex-soldier Badr and his kind-hearted wife Esra. His birth creates a radiant surge throughout the rukh, a declaration of a singularity to those who stand at the pinnacle of magical might: the ""Child of Destiny"" is here. Despite his country being plagued by economic instability and the repercussions of war, Sinbad leads a cheerful life—until a stranger's arrival shatters his peaceful world, and tragedy soon befalls him.

Years later, mysterious edifices called ""dungeons"" have been erected all over the world. Rumored to contain great power and treasures, these dungeons piqued the interest of adventurers and armies alike; though to this day, none have returned therefrom. Sinbad, now 14, has grown into a charming and talented young boy. Inspired by the shocking events of his childhood and by his father's words, he yearns to begin exploring the world beyond his village. As though orchestrated by fate, Sinbad meets an enigmatic traveler named Yunan. Stirred by Sinbad's story and ambitions, Yunan directs him to a dungeon which he claims holds the power Sinbad needs to achieve his goals—the ""power of a king.""

Magi: Sinbad no Bouken tells the epic saga of Sinbad's early life as he travels the world, honing his skill and influence, while gathering allies and power to become the High King of the Seven Seas.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/10/78783.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/78783.jpg?s=617754a0e990d3f8762734e188176386
7720,Ookiku_Furikabutte__Natsu_no_Taikai-hen,"Picking up where the original series left off, Ren Mihashi, the ace pitcher of the newly-formed Nishiura High School baseball team, and his teammates face the Sakitama High School team in the next round of the High School Baseball Invitational Tournament as they aim to play in the finals at legendary Hanshin Koushien Stadium.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/10/18671.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/18671.jpg?s=9b8a47c655dbc3d04e13d587233f519c
31149,Persona_3_the_Movie_4__Winter_of_Rebirth,"""The time of destruction is coming ever closer without a doubt. It cannot be stopped.""
To know death, to gaze at death, to face death.

Makoto and his allies have grown through the many meetings and partings they have experienced.

Their fight might not be for the sake of the world, but for themselves. Even so, they have continued to fight, believing that there are peaceful days waiting at the end of the battle.

However, a boy says that destruction is the fate that humanity must shoulder. The boy they believed to be their friend tells them the truth of the situation without an emotion on his face.

The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond...

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/9/77828.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/77828.jpg?s=9dcdf9ee58458163969e1b200fcf9aee
30015,ReLIFE,"Dismissed as a hopeless loser by those around him, 27-year-old Arata Kaizaki bounces around from one job to another after quitting his first company. His unremarkable existence takes a sharp turn when he meets Ryou Yoake, a member of the ReLife Research Institute, who offers Arata the opportunity to change his life for the better with the help of a mysterious pill. Taking it without a second thought, Arata awakens the next day to find that his appearance has reverted to that of a 17-year-old.

Arata soon learns that he is now the subject of a unique experiment and must attend high school as a transfer student for one year. Though he initially believes it will be a cinch due to his superior life experience, Arata is proven horribly wrong on his first day: he flunks all his tests, is completely out of shape, and can't keep up with the new school policies that have cropped up in the last 10 years. Furthermore, Ryou has been assigned to observe him, bringing Arata endless annoyance. ReLIFE follows Arata's struggle to adjust to his hectic new lifestyle and avoid repeating his past mistakes, all while slowly discovering more about his fellow classmates.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/3/82149.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/82149.jpg?s=0eb8569cc7bae097d7c9a03d1efbdc36
8063,Sekaiichi_Hatsukoi_OVA,"Two OVA episodes featuring additional stories. 

Episode 0: Ritsu and Takano used to date back in high school, but broke up due to a misunderstanding. This is that story. 

Episode 12.5: Hatori and Chiaki go to visit the latter's family. It's really awkward in many, many ways. ",https://myanimelist.cdn-dena.com/images/anime/11/35863.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/35863.jpg?s=97b5aa36d73cc632c0205c8ad7bd96c4
25879,Working,"As the stories of those connected to Wagnaria come to a close, only one thing is certain: the workplace is about to get crazier than ever before! Whether it be incredibly awkward romances, relentless searches for lost relatives, or even uncomfortable family reunions, lover of all things cute and tiny Souta Takanashi and his motley crew have plenty on their plates. With more Napoleon complexes, androphobia, and katana-wielding than you can shake a frying pan at, Working!!! delivers a final serving of the staff's hilarious misadventures working at everybody's favorite family restaurant.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/7/73886.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/73886.jpg?s=522027c9dd38a3f0d2d210ea08ec9be2
32615,Youjo_Senki,"Tanya Degurechaff is a young soldier infamous for predatorial-like ruthlessness and an uncanny, tactical aptitude, earning her the nickname of the ""Devil of the Rhine."" Underneath her innocuous appearance, however, lies the soul of a man who challenged Being X, the self-proclaimed God, to a battle of wits—which resulted in him being reincarnated as a little girl into a world of magical warfare. Hellbent on defiance, Tanya resolves to ascend the ranks of her country's military as it slowly plunges into world war, with only Being X proving to be the strongest obstacle in recreating the peaceful life she once knew. But her perceptive actions and combat initiative have an unintended side effect: propelling the mighty Empire into becoming one of the most powerful nations in mankind's history.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/5/82890.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/82890.jpg?s=b8b3b76d7d72c1730859e6e0f7a88dd7
